33 M 2:54:55
50 M 2:54:56
44 M 2:54:56
42 M 2:54:57
50 M 2:55:03
39 M 2:55:03
30 M 2:55:10
36 M 2:55:14
22 M 2:55:16
28 M 2:55:16
45 M 2:55:16
35 M 2:55:19
24 M 2:55:24
28 M 2:55:32
26 M 2:55:44
46 M 2:55:44
32 M 2:55:44
24 M 2:55:45
36 M 2:55:46
32 M 2:55:46
24 F 2:55:46
28 M 2:55:46
29 M 2:55:49
25 M 2:56:06
25 M 2:56:06
24 F 2:56:07
29 M 2:56:07
26 M 2:56:09
33 M 2:56:09
40 M 2:56:11
25 M 2:56:16
40 M 2:56:25
38 M 2:56:26
36 F 2:56:27
34 F 2:56:32
32 M 2:56:32
37 M 2:56:34
29 M 2:56:37
43 M 2:56:41
39 M 2:56:51
26 M 2:56:54
22 M 2:56:57
38 M 2:56:59
34 M 2:57:00
50 M 2:57:03
40 M 2:57:05
25 M 2:57:06
31 M 2:57:15
33 M 2:57:17
34 M 2:57:22
26 M 2:57:22
24 M 2:57:25
24 M 2:57:29
44 M 2:57:35
36 M 2:57:39
35 M 2:57:40
40 M 2:57:40
40 M 2:57:43
39 M 2:57:43
27 M 2:57:44
25 M 2:57:45
31 M 2:57:49
38 M 2:57:53
37 M 2:58:00
36 M 2:58:09
24 M 2:58:11
35 M 2:58:11
27 M 2:58:15
33 M 2:58:15
27 M 2:58:17
25 M 2:58:19
39 M 2:58:25
40 M 2:58:26
28 M 2:58:31
45 M 2:58:32
30 M 2:58:33
26 F 2:58:33
20 M 2:58:36
33 M 2:58:39
35 M 2:58:41
34 M 2:58:44
26 F 2:58:47
34 M 2:58:47
31 M 2:58:47
33 M 2:58:48
34 M 2:58:49
47 M 2:58:49
35 M 2:58:50
37 M 2:58:54
55 M 2:58:55
43 F 2:58:58
25 M 2:58:58
37 M 2:59:02
35 M 2:59:04
38 M 2:59:08
24 M 2:59:08
59 M 2:59:09
40 M 2:59:11
37 M 2:59:13
36 M 2:59:14
45 M 2:59:14
32 M 2:59:17
25 F 2:59:17
25 M 2:59:17
36 M 2:59:21
24 M 2:59:22
21 M 2:59:23
45 M 2:59:23
45 M 2:59:24
41 M 2:59:25
37 M 2:59:25
29 F 2:59:28
34 M 2:59:28
37 M 2:59:30
44 M 2:59:30
29 M 2:59:31
25 M 2:59:32
47 M 2:59:33
25 M 2:59:33
45 M 2:59:38
26 M 2:59:40
33 M 2:59:40
47 M 2:59:42
55 M 2:59:43
57 M 2:59:44
29 M 2:59:44
35 M 2:59:45
41 F 2:59:45
25 M 2:59:50
36 M 2:59:52
38 M 2:59:54
31 M 2:59:55
35 M 2:59:58
41 M 2:59:59
50 M 3:00:00
44 M 3:00:03
20 F 3:00:05
34 M 3:00:05
35 M 3:00:11
22 M 3:00:12
29 F 3:00:16
24 M 3:00:20
47 M 3:00:24
46 M 3:00:26
27 M 3:00:26
31 F 3:00:28
39 F 3:00:30
56 M 3:00:30
43 M 3:00:35
35 M 3:00:45
25 F 3:00:51
40 M 3:00:52
22 M 3:00:54
29 F 3:00:56
44 M 3:00:56
37 M 3:00:59
25 F 3:01:00
27 F 3:01:01
46 M 3:01:02
40 M 3:01:06
26 M 3:01:08
35 M 3:01:10
31 M 3:01:10
38 M 3:01:11
37 M 3:01:13
53 M 3:01:14
23 M 3:01:21
50 M 3:01:22
40 M 3:01:25
31 M 3:01:28
28 M 3:01:29
27 M 3:01:31
26 F 3:01:35
44 M 3:01:38
36 M 3:01:39
41 M 3:01:40
44 M 3:01:40
38 M 3:01:43
28 M 3:01:44
20 M 3:01:46
52 M 3:01:46
34 M 3:01:50
41 M 3:02:00
29 M 3:02:03
32 M 3:02:05
34 M 3:02:05
43 M 3:02:08
31 M 3:02:17
41 M 3:02:20
60 M 3:02:22
47 M 3:02:22
37 M 3:02:24
41 M 3:02:36
25 M 3:02:38
37 M 3:02:44
22 M 3:02:47
27 M 3:02:50
53 M 3:02:54
27 M 3:02:56
29 M 3:03:01
28 M 3:03:02
30 M 3:03:02
23 F 3:03:04
38 M 3:03:05
39 M 3:03:08
46 M 3:03:11
31 M 3:03:13
38 M 3:03:14
29 M 3:03:16
43 M 3:03:16
36 M 3:03:17
22 F 3:03:18
29 M 3:03:19
57 M 3:03:21
25 M 3:03:22
58 M 3:03:23
41 M 3:03:28
25 F 3:03:29
45 M 3:03:32
33 M 3:03:34
27 M 3:03:40
29 M 3:03:46
31 M 3:03:48
38 M 3:03:52
34 M 3:03:55
21 M 3:03:58
29 F 3:04:00
35 M 3:04:01
24 M 3:04:06
37 M 3:04:07
57 M 3:04:08
46 M 3:04:09
47 M 3:04:13
56 M 3:04:16
33 F 3:04:17
19 M 3:04:18
37 M 3:04:19
25 M 3:04:21
41 M 3:04:22
39 M 3:04:27
34 M 3:04:27
30 M 3:04:28
30 F 3:04:28
44 M 3:04:30
29 M 3:04:34
22 M 3:04:36
31 F 3:04:37
41 M 3:04:38
48 M 3:04:38
22 M 3:04:40
32 M 3:04:40
37 M 3:04:40
25 M 3:04:41
27 M 3:04:42
55 M 3:04:44
28 F 3:04:45
30 M 3:04:52
28 M 3:04:54
21 M 3:04:54
33 M 3:04:56
28 M 3:04:58
43 M 3:05:01
38 M 3:05:07
32 M 3:05:08
45 M 3:05:15
45 M 3:05:16
54 M 3:05:17
23 M 3:05:17
38 M 3:05:20
40 M 3:05:21
22 F 3:05:21
43 F 3:05:21
36 M 3:05:22
29 M 3:05:22
29 M 3:05:24
23 M 3:05:25
29 M 3:05:26
32 M 3:05:27
24 F 3:05:27
54 M 3:05:27
47 M 3:05:27
33 M 3:05:27
30 M 3:05:30
45 M 3:05:32
37 M 3:05:33
33 F 3:05:35
28 M 3:05:35
43 M 3:05:40
39 M 3:05:40
23 M 3:05:46
52 M 3:05:46
24 M 3:05:47
21 M 3:05:54
40 M 3:05:55
39 M 3:05:56
33 M 3:05:56
35 F 3:05:56
36 M 3:05:57
23 M 3:05:57
42 M 3:05:58
27 F 3:06:00
38 M 3:06:03
22 M 3:06:03
30 M 3:06:04
25 M 3:06:09
33 F 3:06:11
31 M 3:06:12
27 F 3:06:12
38 M 3:06:19
47 M 3:06:19
38 F 3:06:22
42 M 3:06:22
33 M 3:06:23
45 M 3:06:23
21 M 3:06:25
32 M 3:06:25
29 F 3:06:25
36 M 3:06:26
49 M 3:06:27
27 M 3:06:30
33 M 3:06:30
36 F 3:06:30
43 M 3:06:31
35 M 3:06:32
32 M 3:06:33
34 M 3:06:36
33 M 3:06:37
34 M 3:06:38
22 M 3:06:39
45 F 3:06:40
22 M 3:06:40
24 M 3:06:40
24 F 3:06:41
34 M 3:06:43
22 M 3:06:43
34 M 3:06:46
33 M 3:06:47
27 M 3:06:49
43 M 3:06:49
39 M 3:06:49
25 M 3:06:50
37 M 3:06:57
37 M 3:06:57
25 M 3:06:58
35 M 3:07:01
28 M 3:07:02
46 M 3:07:04
28 M 3:07:04
43 M 3:07:04
28 M 3:07:04
43 M 3:07:05
27 M 3:07:06
33 M 3:07:08
39 M 3:07:09
29 M 3:07:09
27 M 3:07:11
49 M 3:07:14
38 M 3:07:15
28 M 3:07:16
27 F 3:07:16
37 M 3:07:17
52 M 3:07:17
26 M 3:07:17
43 M 3:07:18
25 F 3:07:18
28 M 3:07:20
30 M 3:07:21
29 M 3:07:22
42 M 3:07:22
25 F 3:07:22
36 M 3:07:24
34 M 3:07:27
25 M 3:07:28
43 M 3:07:30
46 M 3:07:30
30 M 3:07:36
19 M 3:07:37
24 M 3:07:37
34 M 3:07:38
47 M 3:07:38
34 M 3:07:45
35 F 3:07:46
45 M 3:07:47
31 F 3:07:48
29 M 3:07:48
35 M 3:07:48
59 M 3:07:54
41 M 3:07:55
43 M 3:07:56
42 M 3:07:57
33 M 3:07:57
52 M 3:07:58
46 M 3:08:00
33 F 3:08:03
30 M 3:08:04
26 M 3:08:07
34 M 3:08:08
34 M 3:08:10
20 M 3:08:13
27 M 3:08:14
23 F 3:08:14
41 M 3:08:16
48 M 3:08:16
38 M 3:08:16
30 M 3:08:16
30 M 3:08:18
46 M 3:08:19
39 M 3:08:20
41 M 3:08:21
37 M 3:08:22
54 M 3:08:22
30 M 3:08:22
38 M 3:08:23
41 F 3:08:25
31 M 3:08:25
42 M 3:08:28
40 M 3:08:29
41 M 3:08:29
36 M 3:08:29
21 M 3:08:29
40 M 3:08:31
32 F 3:08:33
41 M 3:08:34
37 M 3:08:34
42 M 3:08:35
48 M 3:08:36
25 M 3:08:36
30 M 3:08:36
48 M 3:08:36
28 M 3:08:37
45 M 3:08:38
31 M 3:08:39
51 M 3:08:39
42 M 3:08:40
38 M 3:08:40
38 F 3:08:46
29 M 3:08:47
40 F 3:08:47
43 M 3:08:47
25 M 3:08:48
29 M 3:08:48
42 M 3:08:49
30 M 3:08:50
29 M 3:08:53
27 M 3:08:54
44 M 3:08:56
48 M 3:08:56
25 M 3:08:58
33 M 3:08:58
29 F 3:08:59
28 F 3:08:59
22 M 3:09:00
36 M 3:09:00
46 M 3:09:00
39 M 3:09:01
44 M 3:09:01
32 M 3:09:02
36 M 3:09:02
40 M 3:09:03
51 M 3:09:04
27 M 3:09:04
47 M 3:09:05
37 M 3:09:05
28 M 3:09:05
23 M 3:09:05
33 M 3:09:07
33 F 3:09:08
36 M 3:09:09
27 M 3:09:09
48 M 3:09:10
37 M 3:09:11
28 F 3:09:12
44 M 3:09:14
38 M 3:09:17
37 M 3:09:17
25 M 3:09:19
37 M 3:09:22
27 M 3:09:25
35 M 3:09:25
28 M 3:09:26
36 M 3:09:27
28 M 3:09:30
45 M 3:09:30
24 M 3:09:31
34 M 3:09:31
30 M 3:09:32
20 M 3:09:34
44 M 3:09:34
41 M 3:09:34
30 M 3:09:35
33 M 3:09:35
27 M 3:09:35
24 M 3:09:36
28 M 3:09:37
31 M 3:09:37
28 M 3:09:38
28 M 3:09:38
21 M 3:09:41
31 M 3:09:42
40 M 3:09:42
36 M 3:09:42
37 M 3:09:43
25 M 3:09:47
23 M 3:09:48
29 M 3:09:48
46 M 3:09:50
46 M 3:09:51
23 M 3:09:51
46 M 3:09:55
36 F 3:09:58
21 F 3:10:00
29 F 3:10:00
34 F 3:10:00
30 F 3:10:03
43 M 3:10:03
25 F 3:10:05
38 M 3:10:10
22 M 3:10:11
31 M 3:10:12
30 M 3:10:12
30 M 3:10:14
22 M 3:10:14
36 M 3:10:15
28 M 3:10:15
27 M 3:10:16
22 F 3:10:17
37 M 3:10:20
27 M 3:10:21
40 M 3:10:22
49 M 3:10:23
24 M 3:10:24
47 M 3:10:26
30 F 3:10:27
30 M 3:10:28
44 M 3:10:28
51 M 3:10:28
31 M 3:10:30
42 M 3:10:30
27 M 3:10:31
28 M 3:10:31
37 M 3:10:34
55 M 3:10:39
45 M 3:10:40
30 M 3:10:42
40 M 3:10:44
40 M 3:10:45
25 M 3:10:46
34 M 3:10:48
33 M 3:10:52
36 M 3:10:55
48 M 3:10:55
49 M 3:10:56
40 M 3:10:56
38 M 3:10:56
51 M 3:10:56
40 M 3:10:57
28 M 3:10:58
50 M 3:11:00
38 M 3:11:02
39 M 3:11:03
28 M 3:11:07
29 M 3:11:09
34 M 3:11:10
25 M 3:11:11
49 M 3:11:16
26 F 3:11:16
42 M 3:11:18
28 F 3:11:19
30 M 3:11:21
44 F 3:11:23
39 M 3:11:23
51 M 3:11:25
28 F 3:11:25
35 M 3:11:34
29 M 3:11:37
42 M 3:11:37
26 M 3:11:46
36 M 3:11:47
26 M 3:11:49
49 M 3:11:50
35 F 3:11:52
36 M 3:11:52
37 M 3:11:52
31 M 3:11:53
32 M 3:11:54
45 M 3:11:55
25 F 3:11:55
23 F 3:11:55
21 M 3:11:56
40 M 3:11:56
22 M 3:12:01
23 M 3:12:02
31 M 3:12:03
52 M 3:12:03
24 F 3:12:03
31 M 3:12:04
45 M 3:12:04
43 M 3:12:05
33 M 3:12:06
25 M 3:12:08
41 M 3:12:09
50 M 3:12:11
42 M 3:12:14
32 M 3:12:14
36 M 3:12:15
49 M 3:12:16
47 M 3:12:16
56 F 3:12:17
33 M 3:12:17
51 M 3:12:19
38 M 3:12:20
19 M 3:12:23
47 M 3:12:23
31 M 3:12:23
49 M 3:12:25
41 M 3:12:26
39 F 3:12:27
33 M 3:12:28
39 M 3:12:30
25 F 3:12:32
39 M 3:12:33
45 M 3:12:33
41 M 3:12:34
44 M 3:12:36
44 M 3:12:39
34 M 3:12:40
19 M 3:12:44
26 M 3:12:45
31 M 3:12:46
33 M 3:12:49
25 M 3:12:51
46 M 3:12:57
40 M 3:12:58
37 M 3:12:58
50 M 3:12:59
38 M 3:13:00
33 F 3:13:00
44 F 3:13:00
19 M 3:13:02
35 M 3:13:03
29 F 3:13:06
38 M 3:13:08
40 M 3:13:08
50 M 3:13:08
37 M 3:13:09
41 M 3:13:09
46 M 3:13:10
30 M 3:13:12
32 M 3:13:15
25 M 3:13:18
20 M 3:13:19
39 M 3:13:20
25 M 3:13:22
53 M 3:13:23
41 M 3:13:23
30 F 3:13:26
29 M 3:13:27
43 M 3:13:28
40 M 3:13:28
44 M 3:13:31
44 M 3:13:32
24 M 3:13:33
52 M 3:13:34
45 M 3:13:36
35 M 3:13:37
50 M 3:13:39
44 M 3:13:41
36 M 3:13:41
26 M 3:13:41
24 F 3:13:47
30 M 3:13:48
35 M 3:13:50
28 F 3:13:52
24 M 3:13:54
23 M 3:13:54
44 M 3:13:57
28 M 3:13:58
31 M 3:14:01
41 M 3:14:01
20 M 3:14:03
43 F 3:14:05
26 M 3:14:05
29 M 3:14:07
32 M 3:14:08
38 M 3:14:08
24 M 3:14:08
25 M 3:14:09
27 M 3:14:10
28 M 3:14:12
24 M 3:14:13
53 M 3:14:13
36 M 3:14:13
27 M 3:14:15
43 F 3:14:21
37 M 3:14:22
25 M 3:14:22
39 M 3:14:24
20 M 3:14:26
37 M 3:14:27
47 M 3:14:27
38 M 3:14:28
36 M 3:14:28
40 M 3:14:29
28 M 3:14:30
48 M 3:14:31
32 M 3:14:31
41 M 3:14:32
39 F 3:14:33
52 M 3:14:35
21 M 3:14:39
37 M 3:14:40
32 M 3:14:43
34 M 3:14:44
36 M 3:14:44
25 M 3:14:44
35 M 3:14:46
27 M 3:14:46
40 M 3:14:46
39 M 3:14:47
43 M 3:14:47
40 M 3:14:48
35 M 3:14:48
40 F 3:14:48
32 F 3:14:50
43 M 3:14:52
41 M 3:14:52
42 M 3:14:52
37 M 3:14:54
45 M 3:14:55
25 M 3:14:56
36 M 3:14:58
34 M 3:14:58
25 M 3:14:58
38 M 3:14:59
35 M 3:14:59
40 M 3:15:01
39 M 3:15:02
35 M 3:15:03
44 F 3:15:03
25 M 3:15:05
28 M 3:15:08
31 M 3:15:10
32 M 3:15:10
44 M 3:15:12
32 F 3:15:13
26 F 3:15:13
36 M 3:15:15
37 M 3:15:15
43 M 3:15:16
48 F 3:15:17
46 M 3:15:19
49 M 3:15:22
40 M 3:15:22
36 M 3:15:23
38 M 3:15:25
41 M 3:15:27
38 M 3:15:28
38 M 3:15:28
34 F 3:15:29
35 M 3:15:33
38 M 3:15:33
35 M 3:15:34
20 M 3:15:35
24 F 3:15:37
46 M 3:15:38
43 M 3:15:38
31 F 3:15:39
49 M 3:15:39
42 M 3:15:45
26 F 3:15:46
29 M 3:15:47
39 M 3:15:50
35 M 3:15:54
44 M 3:15:54
37 M 3:15:54
28 M 3:15:55
30 M 3:15:58
24 M 3:15:58
37 M 3:15:58
28 M 3:15:59
43 M 3:15:59
45 M 3:16:00
22 F 3:16:02
25 M 3:16:02
43 M 3:16:03
38 M 3:16:04
46 M 3:16:05
47 M 3:16:08
28 M 3:16:09
53 M 3:16:11
45 M 3:16:17
28 M 3:16:18
51 M 3:16:19
25 M 3:16:21
40 M 3:16:22
40 M 3:16:24
40 M 3:16:25
45 M 3:16:26
28 M 3:16:29
43 M 3:16:30
46 M 3:16:30
64 M 3:16:31
44 M 3:16:33
47 M 3:16:33
46 M 3:16:33
33 F 3:16:37
26 M 3:16:38
26 M 3:16:38
44 M 3:16:38
42 F 3:16:39
19 M 3:16:41
29 M 3:16:42
40 M 3:16:43
36 M 3:16:43
42 M 3:16:44
39 M 3:16:45
26 M 3:16:48
43 F 3:16:48
54 M 3:16:48
38 M 3:16:49
40 F 3:16:49
28 M 3:16:52
24 M 3:16:52
26 M 3:16:53
27 F 3:16:54
41 M 3:16:54
38 M 3:16:55
37 M 3:16:55
27 M 3:16:56
35 M 3:16:57
37 M 3:16:58
49 M 3:16:59
24 F 3:17:00
30 M 3:17:02
36 M 3:17:02
34 M 3:17:02
44 M 3:17:05
27 M 3:17:06
32 M 3:17:06
53 M 3:17:08
52 M 3:17:08
31 F 3:17:08
42 M 3:17:10
38 M 3:17:12
25 F 3:17:12
38 M 3:17:13
32 M 3:17:13
30 F 3:17:14
40 M 3:17:16
37 F 3:17:17
33 F 3:17:17
39 M 3:17:17
36 M 3:17:18
37 M 3:17:18
35 F 3:17:18
38 F 3:17:18
27 F 3:17:20
37 M 3:17:21
22 F 3:17:22
31 M 3:17:23
32 M 3:17:23
32 M 3:17:23
24 M 3:17:23
46 M 3:17:25
39 M 3:17:27
25 M 3:17:27
32 M 3:17:28
33 M 3:17:28
33 M 3:17:31
39 M 3:17:34
28 M 3:17:35
49 M 3:17:36
44 M 3:17:39
31 F 3:17:39
42 M 3:17:40
28 M 3:17:42
22 F 3:17:42
36 F 3:17:43
23 M 3:17:45
37 M 3:17:46
34 M 3:17:46
26 F 3:17:46
26 F 3:17:46
50 M 3:17:48
32 M 3:17:48
35 M 3:17:49
47 F 3:17:51
25 M 3:17:52
24 M 3:17:52
34 M 3:17:53
42 M 3:17:55
44 M 3:17:55
40 M 3:17:56
26 F 3:17:56
32 M 3:17:58
34 M 3:17:58
48 M 3:17:59
26 F 3:17:59
39 M 3:18:00
23 M 3:18:00
42 M 3:18:02
21 M 3:18:02
40 M 3:18:03
28 M 3:18:05
36 M 3:18:06
39 M 3:18:06
30 M 3:18:08
38 F 3:18:09
48 M 3:18:10
38 M 3:18:11
34 M 3:18:11
44 M 3:18:12
39 F 3:18:12
43 M 3:18:12
35 M 3:18:14
29 M 3:18:15
26 F 3:18:17
47 F 3:18:18
40 M 3:18:21
35 M 3:18:22
23 M 3:18:24
26 M 3:18:24
47 M 3:18:25
33 M 3:18:25
40 M 3:18:26
38 M 3:18:26
30 M 3:18:28
29 M 3:18:28
26 M 3:18:29
34 M 3:18:31
30 M 3:18:31
25 M 3:18:31
47 M 3:18:32
39 M 3:18:33
23 M 3:18:33
25 M 3:18:37
24 F 3:18:37
28 M 3:18:37
35 M 3:18:37
21 F 3:18:38
27 M 3:18:40
30 M 3:18:41
41 M 3:18:44
28 M 3:18:46
33 F 3:18:47
41 M 3:18:47
40 M 3:18:48
44 F 3:18:49
44 M 3:18:50
37 M 3:18:52
39 M 3:18:52
42 F 3:18:53
40 M 3:18:55
36 M 3:18:55
36 M 3:18:56
42 M 3:18:57
43 F 3:18:57
34 F 3:18:57
31 M 3:18:59
32 M 3:19:01
37 F 3:19:01
32 M 3:19:04
29 F 3:19:06
41 M 3:19:06
27 M 3:19:07
39 M 3:19:12
33 M 3:19:14
38 F 3:19:16
32 F 3:19:18
38 M 3:19:20
40 M 3:19:21
42 M 3:19:22
36 M 3:19:22
40 M 3:19:23
23 M 3:19:24
31 F 3:19:24
24 F 3:19:25
45 M 3:19:27
39 M 3:19:27
40 M 3:19:28
31 M 3:19:29
37 M 3:19:29
35 F 3:19:30
43 M 3:19:30
29 M 3:19:30
33 M 3:19:31
34 M 3:19:31
47 M 3:19:32
30 M 3:19:32
43 M 3:19:32
39 M 3:19:33
40 M 3:19:34
40 M 3:19:34
34 M 3:19:35
38 M 3:19:35
33 F 3:19:35
24 F 3:19:37
40 M 3:19:37
43 M 3:19:37
42 M 3:19:38
45 M 3:19:38
41 M 3:19:38
39 M 3:19:39
38 M 3:19:39
32 M 3:19:39
36 M 3:19:40
42 M 3:19:41
51 M 3:19:41
36 M 3:19:42
35 M 3:19:42
53 M 3:19:43
30 M 3:19:44
35 M 3:19:44
38 F 3:19:45
40 M 3:19:47
24 M 3:19:47
33 F 3:19:47
35 M 3:19:49
29 M 3:19:50
37 F 3:19:50
26 M 3:19:53
35 M 3:19:54
36 M 3:19:54
41 M 3:19:55
45 M 3:19:55
56 M 3:19:55
43 M 3:19:56
32 M 3:19:57
31 M 3:19:57
41 M 3:19:57
37 M 3:19:57
42 M 3:19:57
35 F 3:19:57
27 M 3:19:57
42 M 3:19:58
37 M 3:19:59
27 F 3:20:01
26 F 3:20:02
24 F 3:20:02
32 M 3:20:02
42 M 3:20:03
28 M 3:20:03
25 M 3:20:03
36 F 3:20:03
53 M 3:20:04
38 M 3:20:05
26 M 3:20:05
59 M 3:20:06
42 F 3:20:06
40 M 3:20:06
27 F 3:20:06
44 M 3:20:07
38 M 3:20:07
29 M 3:20:07
45 M 3:20:08
35 M 3:20:11
47 M 3:20:12
41 M 3:20:14
42 M 3:20:16
40 M 3:20:18
45 M 3:20:18
48 M 3:20:20
44 M 3:20:21
22 M 3:20:23
42 M 3:20:23
35 M 3:20:27
43 M 3:20:28
29 M 3:20:29
32 M 3:20:29
40 F 3:20:31
36 M 3:20:31
51 M 3:20:31
28 M 3:20:32
24 M 3:20:33
40 M 3:20:35
41 M 3:20:35
29 F 3:20:36
23 M 3:20:37
24 F 3:20:38
29 F 3:20:39
33 M 3:20:41
26 M 3:20:42
39 M 3:20:42
22 M 3:20:43
32 M 3:20:44
43 M 3:20:46
32 M 3:20:46
41 M 3:20:46
36 M 3:20:47
40 F 3:20:50
39 M 3:20:53
40 M 3:20:55
40 M 3:20:59
36 M 3:21:01
35 M 3:21:02
28 F 3:21:02
42 F 3:21:03
30 M 3:21:03
52 M 3:21:04
45 M 3:21:04
22 F 3:21:07
46 F 3:21:08
38 M 3:21:11
34 M 3:21:11
46 M 3:21:12
59 M 3:21:12
55 M 3:21:13
45 M 3:21:13
42 M 3:21:14
33 M 3:21:14
40 M 3:21:20
33 F 3:21:23
30 M 3:21:25
38 M 3:21:25
28 M 3:21:29
38 M 3:21:29
28 M 3:21:31
40 F 3:21:31
48 M 3:21:31
27 M 3:21:32
22 F 3:21:35
40 M 3:21:36
25 M 3:21:36
39 M 3:21:37
35 M 3:21:37
38 M 3:21:41
44 M 3:21:42
36 M 3:21:43
37 M 3:21:43
36 M 3:21:43
